Date,Price,High,Low,Volume,Last Close,Change,Var%
2010-05-21,1.78,,,165038.0,1.78,,
2010-05-20,1.75,,,104123.0,1.75,,
2010-05-19,1.7675,,,262630.0,1.7675,,
2010-05-18,1.765,,,116100.0,1.765,,
2010-05-17,1.7675,,,793080.0,1.7675,,
2010-05-14,1.78,,,74636.0,1.78,,
2010-05-13,1.825,,,227600.0,1.825,,
2010-05-12,1.8775,,,24489.0,1.8775,,
2010-05-11,1.87,,,196675.0,1.87,,
2010-05-10,1.8725,,,515528.0,1.8725,,
2010-05-07,1.9025,,,1372226.0,1.9025,,
2010-05-06,1.9125,,,1617150.0,1.9125,,
2010-05-05,1.9225,,,358012.0,1.9225,,
2010-05-04,1.8925,,,1795500.0,1.8925,,
2010-04-30,1.88,,,50253.0,1.88,,
2010-04-29,1.89,,,229510.0,1.89,,
2010-04-28,1.85,,,301545.0,1.85,,
2010-04-27,1.8275,,,244740.0,1.8275,,
2010-04-26,1.895,,,122484.0,1.895,,
2010-04-23,1.9175,,,284541.0,1.9175,,
2010-04-22,1.89,,,206930.0,1.89,,
2010-04-21,1.8725,,,173615.0,1.8725,,
2010-04-20,1.8675,,,193926.0,1.8675,,
2010-04-19,1.845,,,715611.0,1.845,,
2010-04-16,1.865,,,3647207.0,1.865,,
2010-04-15,1.8575,,,78127.0,1.8575,,
2010-04-14,1.8275,,,91132.0,1.8275,,
2010-04-13,1.8375,,,197002.0,1.8375,,
2010-04-12,1.8075,,,456859.0,1.8075,,
2010-04-09,1.795,,,148791.0,1.795,,
2010-04-08,1.815,,,818312.0,1.815,,
2010-04-07,1.7725,,,973278.0,1.7725,,
2010-04-06,1.81,,,110421.0,1.81,,
2010-04-01,1.75,,,410915.0,1.75,,
2010-03-31,1.7725,,,238508.0,1.7725,,
2010-03-30,1.815,,,248001.0,1.815,,
2010-03-29,1.81,,,216580.0,1.81,,
2010-03-26,1.795,,,317495.0,1.795,,
2010-03-25,1.8125,,,233850.0,1.8125,,
2010-03-24,1.8425,,,248952.0,1.8425,,
2010-03-23,1.8675,,,273367.0,1.8675,,
2010-03-22,1.895,,,6000.0,1.895,,
2010-03-19,1.88,,,385682.0,1.88,,
2010-03-18,1.8825,,,86474.0,1.8825,,
2010-03-17,1.915,,,1058111.0,1.915,,
2010-03-16,1.88,,,508850.0,1.88,,
2010-03-15,1.855,,,192259.0,1.855,,
2010-03-12,1.8625,,,291868.0,1.8625,,
2010-03-11,1.8475,,,1002425.0,1.8475,,
2010-03-10,1.8825,,,459894.0,1.8825,,
2010-03-09,1.9,,,683849.0,1.9,,
2010-03-08,1.92,,,937450.0,1.92,,
2010-03-05,1.9325,,,77550.0,1.9325,,
2010-03-04,1.9425,,,261878.0,1.9425,,
2010-03-03,1.975,,,524634.0,1.975,,
2010-03-02,1.94,,,137945.0,1.94,,
2010-03-01,1.975,,,241167.0,1.975,,
2010-02-26,2.0075,,,864251.0,2.0075,,
2010-02-25,1.9425,,,883453.0,1.9425,,
2010-02-24,1.97,,,267692.0,1.97,,
2010-02-23,1.9875,,,423294.0,1.9875,,
2010-02-22,1.945,,,178272.0,1.945,,
2010-02-19,1.935,,,116060.0,1.935,,
2010-02-18,1.945,,,68302.0,1.945,,
2010-02-17,1.9775,,,462460.0,1.9775,,
2010-02-16,2.0125,,,664066.0,2.0125,,
2010-02-15,1.9425,,,115060.0,1.9425,,
2010-02-12,1.9325,,,31288.0,1.9325,,
2010-02-11,1.95,,,239486.0,1.95,,
2010-02-10,1.9425,,,218654.0,1.9425,,
2010-02-09,1.9125,,,569552.0,1.9125,,
2010-02-08,1.945,,,126460.0,1.945,,
2010-02-05,1.88,,,400938.0,1.88,,
2010-02-04,1.8875,,,457171.0,1.8875,,
2010-02-03,1.9075,,,414978.0,1.9075,,
2010-02-02,1.945,,,1486090.0,1.945,,
2010-02-01,1.93,,,585744.0,1.93,,
2010-01-29,1.9225,,,63590.0,1.9225,,
2010-01-28,1.9425,,,476364.0,1.9425,,
2010-01-27,1.955,,,732926.0,1.955,,
2010-01-26,1.9675,,,772613.0,1.9675,,
2010-01-25,1.99,,,578641.0,1.99,,
2010-01-22,1.9975,,,616069.0,1.9975,,
2010-01-21,1.985,,,278580.0,1.985,,
2010-01-20,1.96,,,457402.0,1.96,,
2010-01-19,2.0075,,,1022027.0,2.0075,,
2010-01-18,2.06,,,158308.0,2.06,,
2010-01-15,2.06,,,392085.0,2.06,,
2010-01-14,2.1175,,,173502.0,2.1175,,
2010-01-13,2.1175,,,456804.0,2.1175,,
2010-01-12,2.1475,,,310758.0,2.1475,,
2010-01-11,2.2575,,,770067.0,2.2575,,
2010-01-08,2.225,,,222053.0,2.225,,
2010-01-07,2.235,,,302739.0,2.235,,
2010-01-06,2.235,,,259703.0,2.235,,
2010-01-05,2.23,,,1107466.0,2.23,,
2010-01-04,2.23,,,505233.0,2.23,,
2009-12-31,2.1925,,,192172.0,2.1925,,
2009-12-30,2.19,,,95377.0,2.19,,
2009-12-29,2.165,,,952266.0,2.165,,
2009-12-24,2.105,,,207530.0,2.105,,
2009-12-23,2.0975,,,2736320.0,2.0975,,
2009-12-22,2.0725,,,173979.0,2.0725,,
2009-12-21,2.0925,,,84329.0,2.0925,,
2009-12-18,2.1,,,403655.0,2.1,,
2009-12-17,2.105,,,872613.0,2.105,,
2009-12-16,2.1425,,,560500.0,2.1425,,
2009-12-15,2.165,,,24147.0,2.165,,
2009-12-14,2.1875,,,209242.0,2.1875,,
2009-12-11,2.1325,,,131000.0,2.1325,,
2009-12-10,2.1525,,,313620.0,2.1525,,
2009-12-09,2.16,,,210588.0,2.16,,
2009-12-08,2.165,,,247040.0,2.165,,
2009-12-07,2.2274,,,343024.0,2.2274,,
2009-12-04,2.2325,,,314999.0,2.2325,,
2009-12-03,2.305,,,172799.0,2.305,,
2009-12-02,2.31,,,94275.0,2.31,,
2009-12-01,2.385,,,303420.0,2.385,,
2009-11-30,2.3074,,,620041.0,2.3074,,
2009-11-27,2.2675,,,320757.0,2.2675,,
2009-11-26,2.29,,,58624.0,2.29,,
2009-11-25,2.285,,,478928.0,2.285,,
2009-11-24,2.235,,,249564.0,2.235,,
2009-11-23,2.375,,,499383.0,2.375,,
2009-11-20,2.315,,,857188.0,2.315,,
2009-11-19,2.315,,,589112.0,2.315,,
2009-11-18,2.385,,,661817.0,2.385,,
2009-11-17,2.35,,,1195682.0,2.35,,
2009-11-16,2.3075,,,856436.0,2.3075,,
2009-11-13,2.235,,,250696.0,2.235,,
2009-11-12,2.2225,,,1161251.0,2.2225,,
2009-11-11,2.2,,,623691.0,2.2,,
2009-11-10,2.11,,,370681.0,2.11,,
2009-11-09,2.1125,,,359823.0,2.1125,,
2009-11-06,2.1075,,,208101.0,2.1075,,
2009-11-05,2.1475,,,415589.0,2.1475,,
2009-11-04,2.135,,,704481.0,2.135,,
2009-11-03,2.13,,,4385637.0,2.13,,
2009-11-02,2.0875,,,313335.0,2.0875,,
2009-10-30,2.0625,,,219329.0,2.0625,,
2009-10-29,2.1199,,,914742.0,2.1199,,
2009-10-28,2.0675,,,1644813.0,2.0675,,
2009-10-27,2.1325,,,1221787.0,2.1325,,
2009-10-26,2.2049,,,1789156.0,2.2049,,
2009-10-23,2.3475,,,1525568.0,2.3475,,
2009-10-22,2.2675,,,408969.0,2.2675,,
2009-10-21,2.2075,,,2504995.0,2.2075,,
2009-10-20,2.1475,,,504101.0,2.1475,,
2009-10-19,2.1375,,,654709.0,2.1375,,
2009-10-16,2.065,,,1496086.0,2.065,,
2009-10-15,2.08,,,1691552.0,2.08,,
2009-10-14,2.175,,,1988515.0,2.175,,
2009-10-13,2.0625,,,1296828.0,2.0625,,
2009-10-12,2.0125,,,244958.0,2.0125,,
2009-10-09,1.9525,,,183147.0,1.9525,,
2009-10-08,1.975,,,738340.0,1.975,,
2009-10-07,1.9,,,749130.0,1.9,,
2009-10-06,1.9325,,,1580857.0,1.9325,,
2009-10-05,1.845,,,1763252.0,1.845,,
2009-10-02,1.8475,,,1507386.0,1.8475,,
2009-10-01,1.865,,,765561.0,1.865,,
2009-09-30,1.845,,,3132803.0,1.845,,
2009-09-29,1.885,,,113638.0,1.885,,
2009-09-28,1.9125,,,1314254.0,1.9125,,
2009-09-25,1.9475,,,696055.0,1.9475,,
2009-09-24,1.9125,,,300839.0,1.9125,,
2009-09-23,1.9125,,,1048210.0,1.9125,,
2009-09-22,1.9075,,,187091.0,1.9075,,
2009-09-21,1.9125,,,1323841.0,1.9125,,
2009-09-18,1.925,,,3828106.0,1.925,,
2009-09-17,1.935,,,1222789.0,1.935,,
2009-09-16,1.925,,,819290.0,1.925,,
2009-09-15,1.9475,,,1141147.0,1.9475,,
2009-09-14,1.9,,,666447.0,1.9,,
2009-09-11,1.8925,,,2289857.0,1.8925,,
2009-09-10,1.91,,,706493.0,1.91,,
2009-09-09,1.915,,,1445439.0,1.915,,
2009-09-08,1.9475,,,1790409.0,1.9475,,
2009-09-07,1.975,,,426698.0,1.975,,
2009-09-04,1.9724,,,1496264.0,1.9724,,
2009-09-03,1.995,,,5082517.0,1.995,,
2009-09-02,2.0225,,,678967.0,2.0225,,
2009-09-01,2.03,,,1581735.0,2.03,,
2009-08-28,2.0875,,,1061110.0,2.0875,,
2009-08-27,2.0675,,,374484.0,2.0675,,
2009-08-26,2.105,,,3019945.0,2.105,,
2009-08-25,2.1375,,,367750.0,2.1375,,
2009-08-24,2.0599,,,564410.0,2.0599,,
2009-08-21,2.0575,,,2131695.0,2.0575,,
2009-08-20,2.0625,,,459447.0,2.0625,,
2009-08-19,2.085,,,363223.0,2.085,,
2009-08-18,2.0825,,,1311027.0,2.0825,,
2009-08-17,2.065,,,1293109.0,2.065,,
2009-08-14,2.125,,,1482618.0,2.125,,
2009-08-13,2.13,,,1989674.0,2.13,,
2009-08-12,2.1125,,,1508001.0,2.1125,,
2009-08-11,2.15,,,1863925.0,2.15,,
2009-08-10,2.19,,,1779536.0,2.19,,
2009-08-07,2.1925,,,1201706.0,2.1925,,
2009-08-06,2.245,,,1245658.0,2.245,,
2009-08-05,2.365,,,1181719.0,2.365,,
2009-08-04,2.4175,,,772200.0,2.4175,,
2009-08-03,2.4025,,,2499045.0,2.4025,,
2009-07-31,2.2999,,,1101480.0,2.2999,,
2009-07-30,2.2875,,,1316009.0,2.2875,,
2009-07-29,2.2425,,,888435.0,2.2425,,
2009-07-28,2.285,,,803929.0,2.285,,
2009-07-27,2.295,,,1086860.0,2.295,,
2009-07-24,2.3,,,230252.0,2.3,,
2009-07-23,2.31,,,701006.0,2.31,,
2009-07-22,2.265,,,981400.0,2.265,,
2009-07-21,2.37,,,116595.0,2.37,,
2009-07-20,2.3825,,,219100.0,2.3825,,
2009-07-17,2.355,,,260365.0,2.355,,
2009-07-16,2.3775,,,288964.0,2.3775,,
2009-07-15,2.39,,,451302.0,2.39,,
2009-07-14,2.3475,,,336762.0,2.3475,,
2009-07-13,2.3225,,,103218.0,2.3225,,
2009-07-10,2.27,,,,2.27,,
2009-07-09,2.3,,,498366.0,2.3,,
2009-07-08,2.27,,,18660.0,2.27,,
2009-07-07,2.2875,,,575563.0,2.2875,,
2009-07-06,2.3125,,,634811.0,2.3125,,
2009-07-03,2.3475,,,224252.0,2.3475,,
2009-07-02,2.345,,,777631.0,2.345,,
2009-07-01,2.3375,,,761678.0,2.3375,,
2009-06-30,2.38,,,1363706.0,2.38,,
2009-06-29,2.46,,,650300.0,2.46,,
2009-06-26,2.47,,,240858.0,2.47,,
2009-06-25,2.48,,,1353471.0,2.48,,
2009-06-24,2.52,,,589650.0,2.52,,
2009-06-23,2.5325,,,124876.0,2.5325,,
2009-06-22,2.5375,,,1007802.0,2.5375,,
2009-06-19,2.5975,,,267000.0,2.5975,,
2009-06-18,2.5975,,,59996.0,2.5975,,
2009-06-17,2.6325,,,58878.0,2.6325,,
2009-06-16,2.64,,,67880.0,2.64,,
2009-06-15,2.6625,,,101757.0,2.6625,,
2009-06-12,2.6775,,,372300.0,2.6775,,
2009-06-11,2.78,,,145340.0,2.78,,
2009-06-10,2.78,,,335820.0,2.78,,
2009-06-09,2.815,,,60301.0,2.815,,
2009-06-08,2.8,,,184120.0,2.8,,
2009-06-05,2.875,,,67501.0,2.875,,
2009-06-04,2.9325,,,178745.0,2.9325,,
2009-06-03,2.965,,,603970.0,2.965,,
2009-06-02,3.0675,,,332230.0,3.0675,,
2009-06-01,3.0575,,,134233.0,3.0575,,
2009-05-29,2.97,,,186780.0,2.97,,
2009-05-28,2.97,,,318554.0,2.97,,
2009-05-27,2.8475,,,426659.0,2.8475,,
2009-05-26,2.8275,,,184323.0,2.8275,,
2009-05-22,2.7975,,,668088.0,2.7975,,
2009-05-21,2.7375,,,272203.0,2.7375,,
2009-05-20,2.7625,,,51218.0,2.7625,,
2009-05-19,2.7225,,,218077.0,2.7225,,
2009-05-18,2.6825,,,7700.0,2.6825,,
2009-05-15,2.695,,,419592.0,2.695,,
2009-05-14,2.71,,,118826.0,2.71,,
2009-05-13,2.72,,,2577.0,2.72,,
2009-05-12,2.715,,,251538.0,2.715,,
2009-05-11,2.725,,,298450.0,2.725,,
2009-05-08,2.71,,,416808.0,2.71,,
2009-05-07,2.6275,,,138127.0,2.6275,,
2009-05-06,2.55,,,64200.0,2.55,,
2009-05-05,2.565,,,83965.0,2.565,,
2009-05-01,2.55,,,140842.0,2.55,,
2009-04-30,2.485,,,215311.0,2.485,,
2009-04-29,2.445,,,65594.0,2.445,,
2009-04-28,2.4125,,,101000.0,2.4125,,
2009-04-27,2.455,,,12798.0,2.455,,
2009-04-24,2.5025,,,61760.0,2.5025,,
2009-04-23,2.5,,,220000.0,2.5,,
2009-04-22,2.42,,,730.0,2.42,,
2009-04-21,2.41,,,2682.0,2.41,,
2009-04-20,2.3925,,,40059.0,2.3925,,
2009-04-17,2.4875,,,4310.0,2.4875,,
2009-04-16,2.4375,,,,2.4375,,
2009-04-15,2.465,,,71700.0,2.465,,
2009-04-14,2.4925,,,14276.0,2.4925,,
2009-04-09,2.4875,,,2000.0,2.4875,,
2009-04-08,2.5425,,,,2.5425,,
2009-04-07,2.625,,,343999.0,2.625,,
2009-04-06,2.64,,,64540.0,2.64,,
2009-04-03,2.625,,,66000.0,2.625,,
2009-04-02,2.5825,,,107500.0,2.5825,,
2009-04-01,2.45,,,71660.0,2.45,,
2009-03-31,2.42,,,63680.0,2.42,,
2009-03-30,2.3825,,,7971.0,2.3825,,
2009-03-27,2.4025,,,120800.0,2.4025,,
2009-03-26,2.4075,,,20682.0,2.4075,,
2009-03-25,2.4625,,,51800.0,2.4625,,
2009-03-24,2.525,,,13450.0,2.525,,
2009-03-23,2.6225,,,81300.0,2.6225,,
2009-03-20,2.565,,,157800.0,2.565,,
2009-03-19,2.6175,,,10800.0,2.6175,,
2009-03-18,2.565,,,15700.0,2.565,,
2009-03-17,2.6,,,151530.0,2.6,,
2009-03-16,2.55,,,103243.0,2.55,,
2009-03-13,2.445,,,474700.0,2.445,,
2009-03-12,2.44,,,9400.0,2.44,,
2009-03-11,2.455,,,27911.0,2.455,,
2009-03-10,2.5275,,,8391.0,2.5275,,
2009-03-09,2.4775,,,10350.0,2.4775,,
2009-03-06,2.4625,,,7806.0,2.4625,,
2009-03-05,2.43,,,10000.0,2.43,,
2009-03-04,2.45,,,35000.0,2.45,,
2009-03-03,2.365,,,148300.0,2.365,,
2009-03-02,2.3925,,,7288.0,2.3925,,
2009-02-27,2.46,,,27439.0,2.46,,
2009-02-26,2.5425,,,370980.0,2.5425,,
2009-02-25,2.5025,,,14000.0,2.5025,,
2009-02-24,2.4425,,,7415.0,2.4425,,
2009-02-23,2.475,,,,2.475,,
2009-02-20,2.4475,,,44400.0,2.4475,,
2009-02-19,2.51,,,32629.0,2.51,,
2009-02-18,2.485,,,7495.0,2.485,,
2009-02-17,2.52,,,172636.0,2.52,,
2009-02-16,2.6,,,69350.0,2.6,,
2009-02-13,2.6175,,,112785.0,2.6175,,
2009-02-12,2.6475,,,14809.0,2.6475,,
2009-02-11,2.6575,,,344404.0,2.6575,,
2009-02-10,2.6825,,,464584.0,2.6825,,
2009-02-09,2.765,,,206180.0,2.765,,
2009-02-06,2.7275,,,145169.0,2.7275,,
2009-02-05,2.705,,,1910.0,2.705,,
2009-02-04,2.6175,,,114041.0,2.6175,,
2009-02-03,2.7025,,,10000.0,2.7025,,
2009-02-02,2.6875,,,134850.0,2.6875,,
2009-01-30,2.81,,,121362.0,2.81,,
2009-01-29,2.795,,,104960.0,2.795,,
2009-01-28,2.8475,,,1342201.0,2.8475,,
2009-01-27,2.855,,,381729.0,2.855,,
2009-01-26,2.9325,,,114350.0,2.9325,,
2009-01-23,2.8475,,,487142.0,2.8475,,
2009-01-22,2.725,,,938463.0,2.725,,
2009-01-21,2.69,,,57710.0,2.69,,
2009-01-20,2.75,,,211800.0,2.75,,
2009-01-19,2.805,,,12000.0,2.805,,
2009-01-16,2.815,,,7816.0,2.815,,
2009-01-15,2.78,,,207023.0,2.78,,
2009-01-14,2.8,,,113299.0,2.8,,
2009-01-13,2.8325,,,113200.0,2.8325,,
2009-01-12,2.795,,,85883.0,2.795,,
2009-01-09,3.0175,,,369000.0,3.0175,,
2009-01-08,2.9525,,,495995.0,2.9525,,
2009-01-07,3.0325,,,361220.0,3.0325,,
2009-01-06,3.0475,,,2145555.0,3.0475,,
2009-01-05,2.9025,,,27010.0,2.9025,,
2009-01-02,2.9625,,,5267.0,2.9625,,
2008-12-31,2.87,,,5500.0,2.87,,
2008-12-30,2.885,,,26110.0,2.885,,
2008-12-29,2.9625,,,66929.0,2.9625,,
2008-12-24,2.7925,,,18771.0,2.7925,,
2008-12-23,2.7075,,,822328.0,2.7075,,
2008-12-22,2.7225,,,326367.0,2.7225,,
2008-12-19,2.71,,,6852.0,2.71,,
2008-12-18,2.7,,,111300.0,2.7,,
2008-12-17,2.625,,,60823.0,2.625,,
2008-12-16,2.5775,,,10094.0,2.5775,,
2008-12-15,2.545,,,101880.0,2.545,,
2008-12-12,2.4175,,,72064.0,2.4175,,
2008-12-11,2.4675,,,3790.0,2.4675,,
2008-12-10,2.42,,,51700.0,2.42,,
2008-12-09,2.39,,,103620.0,2.39,,
2008-12-08,2.39,,,35400.0,2.39,,
2008-12-05,2.305,,,217200.0,2.305,,
2008-12-04,2.4025,,,147502.0,2.4025,,
2008-12-03,2.5725,,,6132.0,2.5725,,
2008-12-02,2.5525,,,64575.0,2.5525,,
2008-12-01,2.5325,,,33683.0,2.5325,,
2008-11-28,2.6825,,,,2.6825,,
2008-11-27,2.665,,,25470.0,2.665,,
2008-11-26,2.67,,,1810.0,2.67,,
2008-11-25,2.67,,,6200.0,2.67,,
2008-11-24,2.725,,,58100.0,2.725,,
2008-11-21,2.535,,,13839.0,2.535,,
2008-11-20,2.5475,,,700.0,2.5475,,
2008-11-19,2.6525,,,,2.6525,,
2008-11-18,2.73,,,1270.0,2.73,,
2008-11-17,2.7375,,,298274.0,2.7375,,
2008-11-14,2.7475,,,131800.0,2.7475,,
2008-11-13,2.7825,,,1451.0,2.7825,,
2008-11-12,2.65,,,108400.0,2.65,,
2008-11-11,2.5725,,,14214.0,2.5725,,
2008-11-10,2.5775,,,117900.0,2.5775,,
2008-11-07,2.62,,,,2.62,,
2008-11-06,2.6125,,,108420.0,2.6125,,
2008-11-05,2.7225,,,216200.0,2.7225,,
2008-11-04,2.8925,,,43224.0,2.8925,,
2008-11-03,2.865,,,67170.0,2.865,,
2008-10-31,2.67,,,25920.0,2.67,,
2008-10-29,2.9475,,,210800.0,2.9475,,
2008-10-28,2.6225,,,102680.0,2.6225,,
2008-10-27,2.6525,,,55000.0,2.6525,,
2008-10-24,2.6175,,,513318.0,2.6175,,
2008-10-23,2.685,,,61600.0,2.685,,
2008-10-22,2.675,,,150246.0,2.675,,
2008-10-21,2.775,,,10741.0,2.775,,
2008-10-20,2.8175,,,1000.0,2.8175,,
2008-10-17,2.81,,,30540.0,2.81,,
2008-10-16,2.7425,,,122225.0,2.7425,,
2008-10-15,2.8175,,,42110.0,2.8175,,
2008-10-14,2.965,,,51400.0,2.965,,
2008-10-13,2.945,,,27375.0,2.945,,
2008-10-10,2.79,,,217310.0,2.79,,
2008-10-09,3.03,,,2415.0,3.03,,
2008-10-08,3.0425,,,52230.0,3.0425,,
2008-10-07,3.04,,,41679.0,3.04,,
2008-10-06,3.07,,,74672.0,3.07,,
2008-10-03,3.2425,,,45888.0,3.2425,,
2008-10-02,3.225,,,110510.0,3.225,,
2008-10-01,3.365,,,492450.0,3.365,,
2008-09-30,3.35,,,123017.0,3.35,,
2008-09-29,3.29,,,17383.0,3.29,,
2008-09-26,3.64,,,23223.0,3.64,,
2008-09-25,3.6475,,,122193.0,3.6475,,
2008-09-24,3.6875,,,48986.0,3.6875,,
2008-09-23,3.56,,,618077.0,3.56,,
2008-09-22,3.3525,,,31800.0,3.3525,,
2008-09-16,3.1,,,5185.0,3.1,,
2008-09-15,3.6325,,,323686.0,3.6325,,
2008-09-12,3.63,,,108809.0,3.63,,
2008-09-11,3.68,,,195257.0,3.68,,
2008-09-10,3.62,,,246119.0,3.62,,
2008-09-09,3.655,,,4501292.0,3.655,,
2008-09-08,3.7675,,,120402.0,3.7675,,
2008-09-05,3.765,,,474120.0,3.765,,
2008-09-04,3.8975,,,116636.0,3.8975,,
2008-09-03,3.85,,,81061.0,3.85,,
2008-09-02,3.84,,,3460134.0,3.84,,
2008-09-01,3.93,,,122398.0,3.93,,
2008-08-29,4.07,,,71466.0,4.07,,
2008-08-28,4.0875,,,242659.0,4.0875,,
2008-08-27,4.165,,,417149.0,4.165,,
2008-08-26,4.295,,,356278.0,4.295,,
2008-08-22,4.5349,,,361320.0,4.5349,,
2008-08-21,4.71,,,386908.0,4.71,,
2008-08-20,4.46,,,117648.0,4.46,,
2008-08-19,4.5,,,150881.0,4.5,,
2008-08-18,4.45,,,586794.0,4.45,,
2008-08-15,4.2675,,,123309.0,4.2675,,
2008-08-14,4.4475,,,739445.0,4.4475,,
2008-08-13,4.245,,,160241.0,4.245,,
2008-08-12,4.0575,,,1098390.0,4.0575,,
2008-08-11,4.0875,,,126079.0,4.0875,,
2008-08-08,4.1,,,116491.0,4.1,,
2008-08-07,4.1725,,,161768.0,4.1725,,
2008-08-06,3.9275,,,316421.0,3.9275,,
2008-08-05,3.965,,,999273.0,3.965,,
2008-08-04,3.9325,,,210668.0,3.9325,,
2008-08-01,4.1399,,,13434.0,4.1399,,
2008-07-31,4.1375,,,165680.0,4.1375,,
2008-07-30,4.07,,,723559.0,4.07,,
2008-07-29,4.065,,,202215.0,4.065,,
2008-07-28,4.215,,,347855.0,4.215,,
2008-07-25,4.125,,,154445.0,4.125,,
2008-07-24,4.0875,,,143806.0,4.0875,,
2008-07-23,4.0375,,,114087.0,4.0375,,
2008-07-22,4.1325,,,89355.0,4.1325,,
2008-07-21,4.1125,,,811985.0,4.1125,,
2008-07-18,4.235,,,364998.0,4.235,,
2008-07-17,4.28,,,178784.0,4.28,,
2008-07-16,4.1775,,,4556613.0,4.1775,,
2008-07-15,4.2025,,,2794484.0,4.2025,,
2008-07-14,4.2625,,,2264925.0,4.2625,,
2008-07-11,4.225,,,332912.0,4.225,,
2008-07-10,4.2475,,,16003.0,4.2475,,
2008-07-09,4.2725,,,367359.0,4.2725,,
2008-07-08,4.285,,,114028.0,4.285,,
2008-07-07,4.315,,,166158.0,4.315,,
2008-07-04,4.5675,,,58080.0,4.5675,,
2008-07-03,4.5925,,,257273.0,4.5925,,
2008-07-02,4.51,,,1366146.0,4.51,,
2008-07-01,4.5175,,,287093.0,4.5175,,
2008-06-30,4.485,,,423780.0,4.485,,
2008-06-27,4.82,,,781672.0,4.82,,
2008-06-26,4.895,,,3311092.0,4.895,,
2008-06-25,4.6425,,,132049.0,4.6425,,
2008-06-24,4.5925,,,219356.0,4.5925,,
2008-06-23,4.5175,,,445175.0,4.5175,,
2008-06-20,4.5825,,,2062585.0,4.5825,,
2008-06-19,4.685,,,2023926.0,4.685,,
2008-06-18,4.7225,,,742133.0,4.7225,,
2008-06-17,4.695,,,313808.0,4.695,,
2008-06-16,4.73,,,916199.0,4.73,,
2008-06-13,4.5,,,79255.0,4.5,,
2008-06-12,4.4775,,,1267026.0,4.4775,,
2008-06-11,4.46,,,818450.0,4.46,,
2008-06-10,4.1925,,,417964.0,4.1925,,
2008-06-09,4.285,,,3878650.0,4.285,,
2008-06-06,4.3475,,,1459269.0,4.3475,,
2008-06-05,4.09,,,481889.0,4.09,,
2008-06-04,3.9725,,,189361.0,3.9725,,
2008-06-03,4.085,,,441168.0,4.085,,
2008-06-02,4.1875,,,650644.0,4.1875,,
2008-05-30,3.9925,,,239082.0,3.9925,,
2008-05-29,3.9349,,,286705.0,3.9349,,
2008-05-28,3.9525,,,254659.0,3.9525,,
2008-05-27,4.0025,,,160869.0,4.0025,,
2008-05-23,3.9325,,,410195.0,3.9325,,
2008-05-22,4.0275,,,322638.0,4.0275,,
2008-05-21,4.1174,,,281939.0,4.1174,,
2008-05-20,4.215,,,5777312.0,4.215,,
2008-05-19,4.155,,,379322.0,4.155,,
2008-05-16,4.13,,,3488686.0,4.13,,
2008-05-15,4.0875,,,228239.0,4.0875,,
2008-05-14,4.1374,,,367670.0,4.1374,,
2008-05-13,4.26,,,204069.0,4.26,,
2008-05-12,4.2475,,,830066.0,4.2475,,
2008-05-09,4.235,,,5069514.0,4.235,,
2008-05-08,4.3899,,,427324.0,4.3899,,
2008-05-07,4.2675,,,91900.0,4.2675,,
2008-05-06,4.3625,,,55736.0,4.3625,,
2008-05-02,4.235,,,28952.0,4.235,,
2008-05-01,4.175,,,66333.0,4.175,,
2008-04-30,4.2399,,,451829.0,4.2399,,
2008-04-29,4.3375,,,441859.0,4.3375,,
2008-04-28,4.3375,,,343702.0,4.3375,,
2008-04-25,4.405,,,474436.0,4.405,,
2008-04-24,4.3449,,,341265.0,4.3449,,
2008-04-23,4.4775,,,253132.0,4.4775,,
2008-04-22,4.56,,,716851.0,4.56,,
2008-04-21,4.5025,,,493130.0,4.5025,,
2008-04-18,4.7849,,,394807.0,4.7849,,
2008-04-17,4.955,,,786780.0,4.955,,
2008-04-16,4.8175,,,405978.0,4.8175,,
2008-04-15,4.905,,,66257.0,4.905,,
2008-04-14,4.85,,,134426.0,4.85,,
2008-04-11,4.8725,,,237920.0,4.8725,,
2008-04-10,4.9724,,,290006.0,4.9724,,
2008-04-09,4.8375,,,373186.0,4.8375,,
2008-04-08,4.94,,,125515.0,4.94,,
2008-04-07,5.1075,,,353130.0,5.1075,,
2008-04-04,5.08,,,782753.0,5.08,,
2008-04-03,5.0149,,,254907.0,5.0149,,
2008-04-02,4.9099,,,448730.0,4.9099,,
2008-04-01,4.935,,,311637.0,4.935,,
2008-03-31,5.0175,,,478403.0,5.0175,,
2008-03-28,5.2275,,,380028.0,5.2275,,
2008-03-27,5.455,,,127712.0,5.455,,
2008-03-26,5.5749,,,236362.0,5.5749,,
2008-03-25,5.685,,,1005126.0,5.685,,
2008-03-20,5.475,,,410967.0,5.475,,
2008-03-19,5.7399,,,697449.0,5.7399,,
2008-03-18,6.1374,,,223449.0,6.1374,,
2008-03-17,6.15,,,322702.0,6.15,,
2008-03-14,6.3425,,,402166.0,6.3425,,
2008-03-13,6.835,,,1091563.0,6.835,,
2008-03-12,6.9475,,,346551.0,6.9475,,
2008-03-11,6.6999,,,632584.0,6.6999,,
2008-03-10,6.1149,,,2119766.0,6.1149,,
2008-03-07,6.005,,,228596.0,6.005,,
2008-03-06,5.9875,,,320140.0,5.9875,,
2008-03-05,6.0574,,,608482.0,6.0574,,
2008-03-04,5.9,,,614734.0,5.9,,
